tiempo,potencia,id
1,0.687660197729769,0
2,0.682655925790309,0
3,0.670572439887709,0
4,0.643232027340413,0
5,0.69669229830343,0
6,0.674722323935066,0
7,0.671670938606127,0
8,0.679360429635054,0
9,0.72232393506652,0
10,0.709019895032345,0
11,0.696082021237642,0
12,0.693396802148175,0
13,0.690467472232394,0
14,0.671670938606127,0
15,0.68912486268766,0
16,0.707433174661296,0
17,0.673745880629806,0
18,0.667032832906139,0
19,0.711094837056023,0
20,0.708043451727084,0
21,0.686805809837666,0
22,0.706822897595508,0
23,0.696814353716587,0
24,0.667276943732454,0
25,0.677529598437691,0
26,0.713535945319175,0
27,0.707555230074454,0
28,0.706090565116563,0
29,0.677773709264006,0
30,0.835957524716221,1
31,0.685219089466618,0
32,0.67704137678506,0
33,0.600024411082632,0
34,0.599902355669474,0
35,0.581838154522153,0
36,0.606371292566825,0
37,0.585743927743196,0
38,0.62175027462468,0
39,0.61064323202734,0
40,0.620407665079946,0
41,0.576101550103747,0
42,0.628463322348346,0
43,0.617844501403637,0
44,0.63432198217991,0
45,0.609300622482607,0
46,0.636763090443061,0
47,0.647259855974612,0
48,0.627608934456243,0
49,0.630660319785182,0
50,0.56438423044062,0
51,0.609300622482607,0
52,0.632979372635176,0
53,0.652142072500915,0
54,0.628219211522031,0
55,0.646161357256194,0
56,0.64640546808251,0
57,0.689979250579763,0
58,0.72232393506652,0
59,0.712437446600757,0
60,0.712925668253387,0
61,0.738069083363847,0
62,0.748809959721714,0
63,0.707311119248139,0
64,0.715366776516538,0
65,0.678750152569267,0
66,0.69766874160869,0
67,0.691932137190284,0
68,0.701940681069205,0
69,0.743195410716465,0
70,0.736116196753326,0
71,0.717197607713902,0
72,0.679604540461369,0
73,0.684852923227145,0
74,0.720004882216526,0
75,0.683754424508727,0
76,0.714634444037593,0
77,0.742218967411205,0
78,0.764188941779568,1
79,0.775051873550592,1
80,0.758208226534847,1
81,0.830709141950446,1
82,0.861345050652997,1
83,0.825582814597827,1
84,0.785182472842671,1
85,0.804711338947882,1
86,0.774563651897962,1
87,0.79628951544001,1
88,0.773098986940071,1
89,0.774441596484804,1
90,0.728426705724399,0
91,0.77517392896375,1
92,0.762968387647992,1
93,0.780422311729525,1
94,0.787989747345295,1
95,0.786158916147931,1
96,0.740754302453314,0
97,0.739899914561211,0
98,0.747711461003296,0
99,0.757720004882217,1
100,0.740998413279629,0
101,0.725375320395459,0
102,0.751129012571708,1
103,0.76260222140852,1
104,0.716343219821799,0
105,0.767850604174295,1
106,0.692298303429757,0
107,0.733553033077017,0
108,0.710972781642866,0
109,0.731111924813866,0
110,0.708531673379714,0
111,0.699987794458684,0
112,0.681435371658733,0
113,0.719638715977054,0
114,0.703893567679727,0
115,0.700231905284999,0
116,0.704015623092884,0
117,0.730013426095447,0
118,0.71329183449286,0
119,0.743927743195411,0
120,0.722568045892835,0
121,0.735627975100696,0
122,0.743195410716465,0
123,0.723056267545466,0
124,0.74295129989015,0
125,0.738313194190162,0
126,0.748199682655926,0
127,0.707921396313927,0
128,0.674600268521909,0
129,0.732576589771756,0
130,0.748565848895399,0
131,0.786158916147931,1
132,0.771756377395338,1
133,0.748199682655926,0
134,0.750274624679605,1
135,0.718784328084951,0
136,0.958501159526425,1
137,0.781764921274259,1
138,0.823874038813621,1
139,0.777004760161113,1
140,0.763212498474307,1
141,0.794458684242646,1
142,0.784938362016355,1
143,0.759184669840107,1
144,0.801537898205785,1
145,0.75051873550592,1
146,0.723178322958623,0
147,0.752837788355914,1
148,0.72635176370072,0
149,0.746612962284877,0
150,0.777248870987428,1
151,0.768827047479556,1
152,0.799096789942634,1
153,0.838154522153058,1
154,0.8098376663005,1
155,0.784083974124252,1
156,0.795191016721592,1
157,0.786280971561089,1
158,0.77920175759795,1
159,0.806908336384719,1
160,0.82546075918467,1
161,0.815696326132064,1
162,0.830098864884658,1
163,0.806053948492616,1
164,0.817283046503112,1
165,0.810936165018919,1
166,0.781398755034786,1
167,0.777615037226901,1
168,0.687171976077139,0
169,0.662150616379836,0
170,0.637251312095692,0
171,0.662150616379836,0
172,0.65494934700354,0
173,0.674478213108751,0
174,0.669473941169291,0
175,0.69669229830343,0
176,0.652508238740388,0
177,0.719394605150738,0
178,0.744904186500671,0
179,0.711827169534969,0
180,0.76711827169535,1
181,0.73440742096912,0
182,0.731722201879653,0
183,0.722934212132308,0
184,0.685463200292933,0
185,0.725497375808617,0
186,0.6841205907482,0
187,0.713902111558648,0
188,0.715977053582326,0
189,0.719882826803369,0
190,0.742218967411205,0
191,0.685585255706091,0
192,0.706090565116563,0
193,0.708531673379714,0
194,0.673501769803491,0
195,0.678872207982424,0
196,0.638471866227267,0
197,0.656902233614061,0
198,0.67704137678506,0
199,0.697912852435006,0
200,0.742585133650677,0
201,0.699011351153424,0
202,0.690345416819236,0
203,0.705968509703405,0
204,0.700964237763945,0
205,0.726962040766508,0
206,0.689491028927133,0
207,0.721591602587575,0
208,0.709141950445502,0
209,0.743927743195411,0
210,0.718662272671793,0
211,0.69766874160869,0
212,0.716465275234957,0
213,0.72183571341389,0
214,0.736116196753326,0
215,0.742585133650677,0
216,0.739167582082265,0
217,0.754302453313805,1
218,0.768704992066398,1
219,0.787867691932137,1
220,0.722079824240205,0
221,0.749542292200659,1
222,0.733186866837544,0
223,0.688514585621872,0
224,0.711949224948127,0
225,0.732454534358599,0
226,0.723788600024411,0
227,0.712315391187599,0
228,0.67704137678506,0
229,0.665934334187721,0
230,0.694495300866594,0
231,0.727328207005981,0
232,0.708531673379714,0
233,0.724276821677041,0
234,0.718418161845478,0
235,0.716465275234957,0
236,0.689002807274503,0
237,0.694861467106066,0
238,0.698279018674478,0
239,0.668131331624558,0
240,0.693518857561333,0
241,0.70621262052972,0
242,0.689979250579763,0
243,0.866471378005615,1
244,0.708043451727084,0
245,0.691077749298181,0
246,0.70572439887709,0
247,0.72232393506652,0
248,0.734773587208593,0
249,0.771268155742707,1
250,0.73391919931649,0
251,0.732332478945441,0
252,0.733553033077017,0
253,0.745636518979617,0
254,0.755645062858538,1
255,0.762724276821677,1
256,0.775295984376907,1
257,0.764433052605883,1
258,0.819968265592579,1
259,0.748443793482241,0
260,0.800927621139998,1
261,0.797143903332113,1
262,0.748809959721714,0
263,0.734773587208593,0
264,0.712193335774442,0
265,0.701086293177102,0
266,0.696814353716587,0
267,0.640668863664103,0
268,0.677651653850848,0
269,0.667276943732454,0
270,0.656780178200903,0
271,0.694251190040278,0
272,0.66849749786403,0
273,0.770535823263762,1
274,0.730135481508605,0
275,0.734285365555962,0
276,0.750152569266447,1
277,0.761747833516416,1
278,0.755767118271695,1
279,0.765653606737459,1
280,0.720493103869157,0
281,0.73489564262175,0
282,0.755156841205908,1
283,0.719760771390211,0
284,0.723666544611254,0
285,0.717685829366532,0
286,0.742707189063835,0
287,0.735383864274381,0
288,0.716709386061272,0
289,0.747589405590138,0
290,0.684364701574515,0
291,0.744293909434883,0
292,0.689246918100818,0
293,0.730013426095447,0
294,0.75503478579275,1
295,0.737824972537532,0
296,0.710850726229708,0
297,0.673379714390333,0
298,0.707433174661296,0
299,0.709996338337605,0
300,0.70877578420603,0
301,0.652142072500915,0
302,0.68106920541926,0
303,0.679360429635054,0
304,0.672159160258757,0
305,0.651775906261443,0
306,0.68058098376663,0
307,0.690833638471866,0
308,0.619309166361528,0
309,0.648480410106188,0
310,0.65092151836934,0
311,0.673013548150861,0
312,0.663859392164043,0
313,0.667643109971927,0
314,0.663249115098255,0
315,0.67704137678506,0
316,0.690589527645551,0
317,0.733797143903332,0
318,0.728548761137557,0
319,0.73843524960332,0
320,0.732210423532284,0
321,0.729281093616502,0
322,0.733308922250702,0
323,0.745148297326987,0
324,0.722079824240205,0
325,0.732576589771756,0
326,0.693396802148175,0
327,0.696082021237642,0
328,0.692420358842915,0
329,0.704015623092884,0
330,0.674234102282436,0
331,0.661418283900891,0
332,0.690833638471866,0
333,0.70474795557183,0
334,0.677163432198218,0
335,0.644208470645673,0
336,0.715854998169169,0
337,0.71024044916392,0
338,0.685951421945563,0
339,0.728182594898084,0
340,0.694007079213963,0
341,0.764677163432198,1
342,0.766874160869035,1
343,0.743805687782253,0
344,0.753448065421702,1
345,0.758696448187477,1
346,0.802026119858416,1
347,0.787623581105822,1
348,0.762358110582204,1
349,0.828512144513609,1
350,0.786403026974246,1
351,0.795679238374222,1
352,0.76711827169535,1
353,0.806053948492616,1
354,0.795068961308434,1
355,0.768460881240083,1
356,0.790308800195289,1
357,0.748809959721714,0
358,0.748932015134871,0
359,0.754790674966435,1
360,0.691443915537654,0
361,0.715122665690223,0
362,0.703527401440254,0
363,0.628463322348346,0
364,0.619919443427316,0
365,0.643232027340413,0
366,0.641401196143049,0
367,0.655193457829855,0
368,0.642011473208837,0
369,0.72134749176126,0
370,0.725985597461247,0
371,0.715244721103381,0
372,0.735994141340168,0
373,0.718906383498108,0
374,0.748932015134871,0
375,0.746735017698035,0
376,0.692542414256072,0
377,0.729647259855975,0
378,0.674478213108751,0
379,0.700353960698157,0
380,0.705602343463933,0
381,0.702550958134993,0
382,0.680458928353473,0
383,0.70120834859026,0
384,0.689857195166606,0
385,0.6478701330404,0
386,0.690101305992921,0
387,0.679604540461369,0
388,0.692298303429757,0
389,0.676309044306115,0
390,0.706090565116563,0
391,0.681435371658733,0
392,0.704625900158672,0
393,0.697546686195533,0
394,0.703649456853411,0
395,0.714512388624436,0
396,0.695715854998169,0
397,0.684486756987672,0
398,0.691443915537654,0
399,0.72232393506652,0
400,0.697424630782375,0
401,0.700842182350787,0
402,0.694495300866594,0
403,0.686073477358721,0
404,0.683510313682412,0
405,0.703161235200781,0
406,0.684730867813988,0
407,0.690711583058709,0
408,0.68460881240083,0
409,0.701086293177102,0
410,0.787623581105822,1
411,0.659831563529843,0
412,0.676675210545588,0
413,0.673623825216648,0
414,0.685829366532406,0
415,0.696570242890272,0
416,0.702062736482363,0
417,0.70120834859026,0
418,0.731844257292811,0
419,0.741608690345417,0
420,0.873672647381912,1
421,0.756987672403271,1
422,0.782985475405834,1
423,0.775906261442695,1
424,0.783839863297937,1
425,0.804589283534725,1
426,0.778103258879531,1
427,0.782375198340046,1
428,0.816306603197852,1
429,0.722201879653363,0
430,0.794458684242646,1
431,0.781886976687416,1
432,0.782863419992677,1
433,0.773221042353228,1
434,0.718906383498108,0
435,0.715488831929696,0
436,0.725009154155987,0
437,0.70877578420603,0
438,0.696814353716587,0
439,0.712071280361284,0
440,0.666910777492982,0
441,0.736848529232272,0
442,0.745514463566459,0
443,0.752837788355914,1
444,0.742829244476993,0
445,0.762113999755889,1
446,0.757353838642744,1
447,0.751129012571708,1
448,0.746246796045405,0
449,0.759672891492738,1
450,0.757353838642744,1
451,0.760893445624313,1
452,0.777492981813743,1
453,0.755767118271695,1
454,0.736360307579641,0
455,0.704625900158672,0
456,0.646527523495667,0
457,0.667398999145612,0
458,0.651775906261443,0
459,0.627364823629928,0
460,0.658488953985109,0
461,0.808128890516294,1
462,0.659953618943,0
463,0.648480410106188,0
464,0.644086415232516,0
465,0.708043451727084,0
466,0.727694373245453,0
467,0.677407543024533,0
468,0.727450262419138,0
469,0.698156963261321,0
470,0.685829366532406,0
471,0.700231905284999,0
472,0.6881484193824,0
473,0.724276821677041,0
474,0.720737214695472,0
475,0.731233980227023,0
476,0.738557305016478,0
477,0.734041254729647,0
478,0.698401074087636,0
479,0.725009154155987,0
480,0.72134749176126,0
481,0.720981325521787,0
482,0.69766874160869,0
483,0.67154888319297,0
484,0.667643109971927,0
485,0.6921762480166,0
486,0.670572439887709,0
487,0.663859392164043,0
488,0.67557671182717,0
489,0.679116318808739,0
490,0.66849749786403,0
491,0.832173806908336,1
492,0.752227511290126,1
493,0.681801537898206,0
494,0.693396802148175,0
495,0.676797265958745,0
496,0.690711583058709,0
497,0.684486756987672,0
498,0.701574514829733,0
499,0.694617356279751,0
500,0.72134749176126,0
501,0.71426827779812,0
502,0.737336750884902,0
503,0.707555230074454,0
504,0.905407054802881,1
505,0.758208226534847,1
506,0.733064811424387,0
507,0.742585133650677,0
508,0.749054070548029,0
509,0.732820700598071,0
510,0.707311119248139,0
511,0.719760771390211,0
512,0.71426827779812,0
513,0.74600268521909,0
514,0.769315269132186,1
515,0.742218967411205,0
516,0.746735017698035,0
517,0.731600146466496,0
518,0.745880629805932,0
519,0.751129012571708,1
520,0.748809959721714,0
521,0.75454656414012,1
522,0.74197485658489,0
523,0.738801415842793,0
524,0.701086293177102,0
525,0.725131209569144,0
526,0.740998413279629,0
527,0.737824972537532,0
528,0.731356035640181,0
529,0.748687904308556,0
530,0.756255339924326,1
531,0.73440742096912,0
532,0.731600146466496,0
533,0.907726107652875,1
534,0.886610521176614,1
535,0.727206151592823,0
536,0.728060539484926,0
537,0.72940314902966,0
538,0.746124740632247,0
539,0.742829244476993,0
540,0.777370926400586,1
541,0.716099108995484,0
542,0.698889295740266,0
543,0.696814353716587,0
544,0.678628097156109,0
545,0.756987672403271,1
546,0.743805687782253,0
547,0.725009154155987,0
548,0.786158916147931,1
549,0.728548761137557,0
550,0.743317466129623,0
551,0.714390333211278,0
552,0.656536067374588,0
553,0.641035029903576,0
554,0.700598071524472,0
555,0.680214817527157,0
556,0.669473941169291,0
557,0.676797265958745,0
558,0.668131331624558,0
559,0.684730867813988,0
560,0.683388258269254,0
561,0.761137556450629,1
562,0.774197485658489,1
563,0.790308800195289,1
564,0.790552911021604,1
565,0.75454656414012,1
566,0.741852801171732,0
567,0.77920175759795,1
568,0.766996216282192,1
569,0.785182472842671,1
570,0.753692176248017,1
571,0.768704992066398,1
572,0.686805809837666,0
573,0.732820700598071,0
574,0.714146222384963,0
575,0.717075552300745,0
576,0.686927865250824,0
577,0.680947150006103,0
578,0.65897717563774,0
579,0.682045648724521,0
580,0.691321860124496,0
581,0.686561699011351,0
582,0.639570364945685,0
583,0.637739533748322,0
584,0.812522885389967,1
585,0.693274746735018,0
586,0.690101305992921,0
587,0.674600268521909,0
588,0.67655315513243,0
589,0.673013548150861,0
590,0.692542414256072,0
591,0.683632369095569,0
592,0.6841205907482,0
593,0.65494934700354,0
594,0.683754424508727,0
595,0.679482485048212,0
596,0.681801537898206,0
597,0.698401074087636,0
598,0.660319785182473,0
599,0.672647381911388,0
600,0.712925668253387,0
601,0.697424630782375,0
602,0.707555230074454,0
603,0.6921762480166,0
604,0.677895764677164,0
605,0.672281215671915,0
606,0.661174173074576,0
607,0.705846454290248,0
608,0.701818625656048,0
609,0.663249115098255,0
610,0.690955693885024,0
611,0.691321860124496,0
612,0.672647381911388,0
613,0.683876479921884,0
614,0.631636763090443,0
615,0.666300500427194,0
616,0.658611009398267,0
617,0.64335408275357,0
618,0.669229830342976,0
619,0.696448187477115,0
620,0.677895764677164,0
621,0.660563896008788,0
622,0.679482485048212,0
623,0.690955693885024,0
624,0.67557671182717,0
625,0.676309044306115,0
626,0.686927865250824,0
627,0.688392530208715,0
628,0.671792994019285,0
629,0.687049920663981,0
630,0.6720371048456,0
631,0.694739411692909,0
632,0.679482485048212,0
633,0.686805809837666,0
634,0.705602343463933,0
635,0.706944953008666,0
636,0.667765165385085,0
637,0.674600268521909,0
638,0.678872207982424,0
639,0.702062736482363,0
640,0.705358232637618,0
641,0.828390089100452,1
642,0.744293909434883,0
643,0.698156963261321,0
644,0.705480288050775,0
645,0.702428902721836,0
646,0.63481020383254,0
647,0.639692420358843,0
648,0.62321493958257,0
649,0.641035029903576,0
650,0.598193579885268,0
651,0.600268521908947,0
652,0.596362748687904,0
653,0.626998657390455,0
654,0.634688148419382,0
655,0.640302697424631,0
656,0.637617478335164,0
657,0.69718051995606,0
658,0.687904308556085,0
659,0.665812278774564,0
660,0.721103380934945,0
661,0.675942878066642,0
662,0.693274746735018,0
663,0.681923593311363,0
664,0.652020017087758,0
665,0.695959965824484,0
666,0.681679482485048,0
667,0.687294031490297,0
668,0.690467472232394,0
669,0.68106920541926,0
670,0.707921396313927,0
671,0.854021725863542,1
672,0.700964237763945,0
673,0.735017698034908,0
674,0.686439643598194,0
675,0.683266202856097,0
676,0.632369095569389,0
677,0.713169779079702,0
678,0.661784450140364,0
679,0.641035029903576,0
680,0.629561821066764,0
681,0.653118515806176,0
682,0.632124984743073,0
683,0.645184913950934,0
684,0.670206273648236,0
685,0.672647381911388,0
686,0.677529598437691,0
687,0.664225558403515,0
688,0.667887220798242,0
689,0.660197729769315,0
690,0.690589527645551,0
691,0.679726595874527,0
692,0.674722323935066,0
693,0.689613084340291,0
694,0.685829366532406,0
695,0.702795068961309,0
696,0.674966434761382,0
697,0.68509703405346,0
698,0.673989991456121,0
699,0.65494934700354,0
700,0.645795191016722,0
701,0.626998657390455,0
702,0.645429024777249,0
703,0.627486879043086,0
704,0.683754424508727,0
705,0.732210423532284,0
706,0.735139753448065,0
707,0.741730745758574,0
708,0.738679360429635,0
709,0.74343952154278,0
710,0.769559379958501,1
711,0.734529476382278,0
712,0.710118393750763,0
713,0.741608690345417,0
714,0.730135481508605,0
715,0.713658000732333,0
716,0.702917124374466,0
717,0.713413889906017,0
718,0.696814353716587,0
719,0.700964237763945,0
720,0.711216892469181,0
721,0.677163432198218,0
722,0.662516782619309,0
723,0.671426827779812,0
724,0.716953496887587,0
725,0.671792994019285,0
726,0.644940803124619,0
727,0.657878676919321,0
728,0.821066764310997,1
729,0.66752105455877,0
730,0.65946539729037,0
731,0.672647381911388,0
732,0.703893567679727,0
733,0.744293909434883,0
734,0.701940681069205,0
735,0.741242524105944,0
736,0.710118393750763,0
737,0.703771512266569,0
738,0.73843524960332,0
739,0.730013426095447,0
740,0.737702917124374,0
741,0.752471622116441,1
742,0.723178322958623,0
743,0.727084096179666,0
744,0.699255461979739,0
745,0.608202123764189,0
746,0.629439765653607,0
747,0.621384108385207,0
748,0.566459172464299,0
749,0.54326864396436,0
750,0.620041498840474,0
751,0.635908702550958,0
752,0.628463322348346,0
753,0.710606615403393,0
754,0.658122787745637,0
755,0.683510313682412,0
756,0.711338947882339,0
757,0.665568167948249,0
758,0.685219089466618,0
759,0.703039179787624,0
760,0.658488953985109,0
761,0.696936409129745,0
762,0.672403271085073,0
763,0.69266446966923,0
764,0.694495300866594,0
765,0.68912486268766,0
766,0.717441718540217,0
767,0.724398877090199,0
768,0.743317466129623,0
769,0.757109727816429,1
770,0.735261808861223,0
771,0.744415964848041,0
772,0.661906505553521,0
773,0.712437446600757,0
774,0.780300256316368,1
775,0.781276699621628,1
776,0.777859148053216,1
777,0.761381667276944,1
778,0.756377395337483,1
779,0.756133284511168,1
780,0.76406688636641,1
781,0.730501647748078,0
782,0.743927743195411,0
783,0.717441718540217,0
784,0.733553033077017,0
785,0.750030513853289,1
786,0.746735017698035,0
787,0.726107652874405,0
788,0.728304650311241,0
789,0.719516660563896,0
790,0.730745758574393,0
791,0.731233980227023,0
792,0.689246918100818,0
793,0.710606615403393,0
794,0.718906383498108,0
795,0.738557305016478,0
796,0.731356035640181,0
797,0.726962040766508,0
798,0.731111924813866,0
799,0.707555230074454,0
800,0.708287562553399,0
801,0.714634444037593,0
802,0.698034907848163,0
803,0.72683998535335,0
804,0.734285365555962,0
805,0.740266080800684,0
806,0.733675088490175,0
807,0.73086781398755,0
808,0.762236055169047,1
809,0.728914927377029,0
810,0.726229708287563,0
811,0.743195410716465,0
812,0.733064811424387,0
813,0.749542292200659,1
814,0.729769315269132,0
815,0.719516660563896,0
816,0.765409495911144,1
817,0.730257536921762,0
818,0.699865739045527,0
819,0.735627975100696,0
820,0.718784328084951,0
821,0.715854998169169,0
822,0.737580861711217,0
823,0.703039179787624,0
824,0.705480288050775,0
825,0.710362504577078,0
826,0.727572317832296,0
827,0.699255461979739,0
828,0.708409617966557,0
829,0.716221164408642,0
830,0.719516660563896,0
831,0.730989869400708,0
832,0.712193335774442,0
833,0.734163310142805,0
834,0.715977053582326,0
835,0.76003905773221,1
836,0.716465275234957,0
837,0.762358110582204,1
838,0.720981325521787,0
839,0.717929940192848,0
840,0.66752105455877,0
841,0.678872207982424,0
842,0.69766874160869,0
843,0.689368973513975,0
844,0.670938606127182,0
845,0.650677407543025,0
846,0.654339069937752,0
847,0.646771634321982,0
848,0.651287684608812,0
849,0.695715854998169,0
850,0.726473819113878,0
851,0.705114121811302,0
852,0.721469547174417,0
853,0.702673013548151,0
854,0.718540217258635,0
855,0.723544489198096,0
856,0.710118393750763,0
857,0.730745758574393,0
858,0.701086293177102,0
859,0.731356035640181,0
860,0.722690101305993,0
861,0.697912852435006,0
862,0.725497375808617,0
863,0.682777981203466,0
864,0.674478213108751,0
865,0.667643109971927,0
866,0.680947150006103,0
867,0.652386183327231,0
868,0.677773709264006,0
869,0.688270474795557,0
870,0.666178445014036,0
871,0.702917124374466,0
872,0.749786403026974,1
873,0.703893567679727,0
874,0.730013426095447,0
875,0.702184791895521,0
876,0.70572439887709,0
877,0.703649456853411,0
878,0.6720371048456,0
879,0.665690223361406,0
880,0.677529598437691,0
881,0.665446112535091,0
882,0.657268399853533,0
883,0.721957768827048,0
884,0.719516660563896,0
885,0.685585255706091,0
886,0.720493103869157,0
887,0.720004882216526,0
888,0.691810081777127,0
889,0.70572439887709,0
890,0.684364701574515,0
891,0.704137678506042,0
892,0.709874282924448,0
893,0.689368973513975,0
894,0.714878554863908,0
895,0.682533870377151,0
896,0.660563896008788,0
897,0.740876357866471,0
898,0.713169779079702,0
899,0.798608568290004,1
900,0.762358110582204,1
901,0.779812034663737,1
902,0.837178078847797,1
903,0.806664225558404,1
904,0.822531429268888,1
905,0.816428658611009,1
906,0.825826925424143,1
907,0.828268033687294,1
908,0.83351641645307,1
909,0.863786158916148,1
910,0.877578420602954,1
911,0.863297937263518,1
912,0.812522885389967,1
913,0.802392286097888,1
914,0.82643720248993,1
915,0.861589161479312,1
916,0.832539973147809,1
917,0.819357988526791,1
918,0.838398632979373,1
919,0.820090321005737,1
920,0.847430733553033,1
